bublup_staging.MF500f100	mf500f100	RUN	1435866716931	500 requests for 100 seconds with extra python node	2.0
MagicFoldersAuto	3783592961561740637-7358	USER	END	1435866731687	1435866731689
MagicFoldersAuto	3783592961561740637-5578	REQUEST		request_0	1435866731693	1435866731693	1435866731693	1435866731693	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-5578	USER	END	1435866728127	1435866731693
MagicFoldersAuto	3783592961561740637-5923	REQUEST		request_0	1435866730246	1435866730246	1435866730246	1435866731693	KO	java.net.ConnectException: https://webservice-staging.bublup.com:443
MagicFoldersAuto	3783592961561740637-5923	USER	END	1435866728817	1435866731693
MagicFoldersAuto	3783592961561740637-6589	REQUEST		request_0	1435866731693	1435866731693	1435866731693	1435866731693	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6589	USER	END	1435866730147	1435866731693
MagicFoldersAuto	3783592961561740637-5360	REQUEST		request_0	1435866731133	1435866731669	1435866731669	1435866731694	KO	java.io.IOException: Remotely closed
MagicFoldersAuto	3783592961561740637-5360	USER	END	1435866727697	1435866731694
MagicFoldersAuto	3783592961561740637-7360	USER	START	1435866731697	0
MagicFoldersAuto	3783592961561740637-7361	USER	START	1435866731697	0
MagicFoldersAuto	3783592961561740637-7362	USER	START	1435866731697	0
MagicFoldersAuto	3783592961561740637-7364	USER	START	1435866731697	0
MagicFoldersAuto	3783592961561740637-7363	USER	START	1435866731697	0
MagicFoldersAuto	3783592961561740637-7363	REQUEST		request_0	1435866731699	1435866731699	1435866731699	1435866731699	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-5444	REQUEST		request_0	1435866731699	1435866731699	1435866731699	1435866731699	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7363	USER	END	1435866731697	1435866731700
MagicFoldersAuto	3783592961561740637-5444	USER	END	1435866727871	1435866731700
MagicFoldersAuto	3783592961561740637-3266	REQUEST		request_0	1435866723583	1435866727146	1435866731699	1435866731699	OK	 
MagicFoldersAuto	3783592961561740637-3266	USER	END	1435866723577	1435866731700
MagicFoldersAuto	3783592961561740637-7365	USER	START	1435866731707	0
MagicFoldersAuto	3783592961561740637-7366	USER	START	1435866731708	0
MagicFoldersAuto	3783592961561740637-7367	USER	START	1435866731708	0
MagicFoldersAuto	3783592961561740637-7368	USER	START	1435866731708	0
MagicFoldersAuto	3783592961561740637-7369	USER	START	1435866731708	0
MagicFoldersAuto	3783592961561740637-7367	REQUEST		request_0	1435866731709	1435866731709	1435866731709	1435866731710	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7367	USER	END	1435866731708	1435866731710
MagicFoldersAuto	3783592961561740637-7368	REQUEST		request_0	1435866731710	1435866731710	1435866731710	1435866731710	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7369	REQUEST		request_0	1435866731710	1435866731710	1435866731710	1435866731710	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7368	USER	END	1435866731708	1435866731710
MagicFoldersAuto	3783592961561740637-7369	USER	END	1435866731708	1435866731710
MagicFoldersAuto	3783592961561740637-5063	REQUEST		request_0	1435866727201	1435866728005	1435866731710	1435866731710	OK	 
MagicFoldersAuto	3783592961561740637-5063	USER	END	1435866727097	1435866731710
MagicFoldersAuto	3783592961561740637-5333	REQUEST		request_0	1435866731713	1435866731713	1435866731713	1435866731713	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-5333	USER	END	1435866727638	1435866731714
MagicFoldersAuto	3783592961561740637-3923	REQUEST		request_0	1435866725805	1435866726366	1435866731714	1435866731714	OK	 
MagicFoldersAuto	3783592961561740637-3923	USER	END	1435866724887	1435866731714
MagicFoldersAuto	3783592961561740637-6590	REQUEST		request_0	1435866731714	1435866731714	1435866731714	1435866731714	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6590	USER	END	1435866730157	1435866731714
MagicFoldersAuto	3783592961561740637-3613	REQUEST		request_0	1435866724268	1435866727804	1435866731715	1435866731715	OK	 
MagicFoldersAuto	3783592961561740637-3613	USER	END	1435866724267	1435866731715
MagicFoldersAuto	3783592961561740637-1593	REQUEST		request_0	1435866720500	1435866722060	1435866731716	1435866731716	OK	 
MagicFoldersAuto	3783592961561740637-1593	USER	END	1435866720187	1435866731716
MagicFoldersAuto	3783592961561740637-7370	USER	START	1435866731716	0
MagicFoldersAuto	3783592961561740637-7371	USER	START	1435866731716	0
MagicFoldersAuto	3783592961561740637-7372	USER	START	1435866731717	0
MagicFoldersAuto	3783592961561740637-7373	USER	START	1435866731717	0
MagicFoldersAuto	3783592961561740637-7374	USER	START	1435866731717	0
MagicFoldersAuto	3783592961561740637-5441	REQUEST		request_0	1435866731721	1435866731721	1435866731721	1435866731721	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-5441	USER	END	1435866727871	1435866731721
MagicFoldersAuto	3783592961561740637-7150	REQUEST		request_0	1435866731721	1435866731721	1435866731721	1435866731721	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-3408	REQUEST		request_0	1435866731721	1435866731721	1435866731721	1435866731721	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7150	USER	END	1435866731277	1435866731721
MagicFoldersAuto	3783592961561740637-3408	USER	END	1435866723858	1435866731721
MagicFoldersAuto	3783592961561740637-4484	REQUEST		request_0	1435866726659	1435866727937	1435866731721	1435866731721	OK	 
MagicFoldersAuto	3783592961561740637-4484	USER	END	1435866726031	1435866731721
MagicFoldersAuto	3783592961561740637-3834	REQUEST		request_0	1435866724710	1435866727216	1435866731722	1435866731722	OK	 
MagicFoldersAuto	3783592961561740637-3834	USER	END	1435866724707	1435866731722
MagicFoldersAuto	3783592961561740637-2024	REQUEST		request_0	1435866721049	1435866724898	1435866731723	1435866731723	OK	 
MagicFoldersAuto	3783592961561740637-2024	USER	END	1435866721047	1435866731723
MagicFoldersAuto	3783592961561740637-7375	USER	START	1435866731727	0
MagicFoldersAuto	3783592961561740637-7376	USER	START	1435866731727	0
MagicFoldersAuto	3783592961561740637-7377	USER	START	1435866731727	0
MagicFoldersAuto	3783592961561740637-7378	USER	START	1435866731727	0
MagicFoldersAuto	3783592961561740637-7379	USER	START	1435866731727	0
MagicFoldersAuto	3783592961561740637-3765	REQUEST		request_0	1435866724589	1435866725166	1435866731736	1435866731736	OK	 
MagicFoldersAuto	3783592961561740637-3765	USER	END	1435866724569	1435866731736
MagicFoldersAuto	3783592961561740637-7380	USER	START	1435866731737	0
MagicFoldersAuto	3783592961561740637-7381	USER	START	1435866731737	0
MagicFoldersAuto	3783592961561740637-7383	USER	START	1435866731737	0
MagicFoldersAuto	3783592961561740637-7382	USER	START	1435866731737	0
MagicFoldersAuto	3783592961561740637-7384	USER	START	1435866731737	0
MagicFoldersAuto	3783592961561740637-7382	REQUEST		request_0	1435866731738	1435866731738	1435866731738	1435866731738	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7382	USER	END	1435866731737	1435866731738
MagicFoldersAuto	3783592961561740637-7384	REQUEST		request_0	1435866731738	1435866731738	1435866731738	1435866731738	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7384	USER	END	1435866731737	1435866731738
MagicFoldersAuto	3783592961561740637-3621	REQUEST		request_0	1435866724287	1435866724843	1435866731745	1435866731745	OK	 
MagicFoldersAuto	3783592961561740637-3621	USER	END	1435866724287	1435866731746
MagicFoldersAuto	3783592961561740637-7385	USER	START	1435866731747	0
MagicFoldersAuto	3783592961561740637-7386	USER	START	1435866731747	0
MagicFoldersAuto	3783592961561740637-7389	USER	START	1435866731747	0
MagicFoldersAuto	3783592961561740637-7387	USER	START	1435866731747	0
MagicFoldersAuto	3783592961561740637-7388	USER	START	1435866731747	0
MagicFoldersAuto	3783592961561740637-7385	REQUEST		request_0	1435866731747	1435866731747	1435866731747	1435866731748	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7385	USER	END	1435866731747	1435866731748
MagicFoldersAuto	3783592961561740637-7387	REQUEST		request_0	1435866731748	1435866731748	1435866731748	1435866731748	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7387	USER	END	1435866731747	1435866731748
MagicFoldersAuto	3783592961561740637-7389	REQUEST		request_0	1435866731748	1435866731748	1435866731748	1435866731748	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7388	REQUEST		request_0	1435866731748	1435866731748	1435866731748	1435866731748	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7389	USER	END	1435866731747	1435866731748
MagicFoldersAuto	3783592961561740637-7388	USER	END	1435866731747	1435866731748
MagicFoldersAuto	3783592961561740637-4139	REQUEST		request_0	1435866727655	1435866728238	1435866731748	1435866731748	OK	 
MagicFoldersAuto	3783592961561740637-4139	USER	END	1435866725317	1435866731748
MagicFoldersAuto	3783592961561740637-7390	USER	START	1435866731757	0
MagicFoldersAuto	3783592961561740637-7391	USER	START	1435866731757	0
MagicFoldersAuto	3783592961561740637-7392	USER	START	1435866731757	0
MagicFoldersAuto	3783592961561740637-7393	USER	START	1435866731757	0
MagicFoldersAuto	3783592961561740637-7394	USER	START	1435866731757	0
MagicFoldersAuto	3783592961561740637-7391	REQUEST		request_0	1435866731758	1435866731758	1435866731758	1435866731758	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7391	USER	END	1435866731757	1435866731758
MagicFoldersAuto	3783592961561740637-7392	REQUEST		request_0	1435866731758	1435866731758	1435866731758	1435866731758	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7392	USER	END	1435866731757	1435866731758
MagicFoldersAuto	3783592961561740637-7393	REQUEST		request_0	1435866731758	1435866731758	1435866731758	1435866731758	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7393	USER	END	1435866731757	1435866731758
MagicFoldersAuto	3783592961561740637-7394	REQUEST		request_0	1435866731758	1435866731758	1435866731758	1435866731758	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7394	USER	END	1435866731757	1435866731758
MagicFoldersAuto	3783592961561740637-7395	USER	START	1435866731767	0
MagicFoldersAuto	3783592961561740637-7396	USER	START	1435866731767	0
MagicFoldersAuto	3783592961561740637-7397	USER	START	1435866731767	0
MagicFoldersAuto	3783592961561740637-7398	USER	START	1435866731767	0
MagicFoldersAuto	3783592961561740637-7399	USER	START	1435866731767	0
MagicFoldersAuto	3783592961561740637-7400	USER	START	1435866731777	0
MagicFoldersAuto	3783592961561740637-7401	USER	START	1435866731777	0
MagicFoldersAuto	3783592961561740637-7402	USER	START	1435866731777	0
MagicFoldersAuto	3783592961561740637-7403	USER	START	1435866731777	0
MagicFoldersAuto	3783592961561740637-7404	USER	START	1435866731777	0
MagicFoldersAuto	3783592961561740637-7395	REQUEST		request_0	1435866731767	1435866731767	1435866731767	1435866731767	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7395	USER	END	1435866731767	1435866731778
MagicFoldersAuto	3783592961561740637-7397	REQUEST		request_0	1435866731775	1435866731775	1435866731775	1435866731775	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7397	USER	END	1435866731767	1435866731779
MagicFoldersAuto	3783592961561740637-7396	REQUEST		request_0	1435866731775	1435866731775	1435866731775	1435866731775	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7396	USER	END	1435866731767	1435866731779
MagicFoldersAuto	3783592961561740637-7398	REQUEST		request_0	1435866731775	1435866731775	1435866731775	1435866731775	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7398	USER	END	1435866731767	1435866731779
MagicFoldersAuto	3783592961561740637-7399	REQUEST		request_0	1435866731775	1435866731775	1435866731775	1435866731775	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7399	USER	END	1435866731767	1435866731779
MagicFoldersAuto	3783592961561740637-4946	REQUEST		request_0	1435866727541	1435866727541	1435866727541	1435866731775	KO	java.net.ConnectException: https://webservice-staging.bublup.com:443
MagicFoldersAuto	3783592961561740637-6624	REQUEST		request_0	1435866731775	1435866731775	1435866731775	1435866731775	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-4946	USER	END	1435866726947	1435866731779
MagicFoldersAuto	3783592961561740637-6624	USER	END	1435866730218	1435866731779
MagicFoldersAuto	3783592961561740637-6285	REQUEST		request_0	1435866731776	1435866731776	1435866731776	1435866731776	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6285	USER	END	1435866729547	1435866731780
MagicFoldersAuto	3783592961561740637-7403	REQUEST		request_0	1435866731779	1435866731779	1435866731779	1435866731779	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7403	USER	END	1435866731777	1435866731780
MagicFoldersAuto	3783592961561740637-7404	REQUEST		request_0	1435866731779	1435866731779	1435866731779	1435866731779	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7404	USER	END	1435866731777	1435866731780
MagicFoldersAuto	3783592961561740637-7115	REQUEST		request_0	1435866731781	1435866731781	1435866731781	1435866731781	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7115	USER	END	1435866731207	1435866731781
MagicFoldersAuto	3783592961561740637-7406	USER	START	1435866731787	0
MagicFoldersAuto	3783592961561740637-7405	USER	START	1435866731787	0
MagicFoldersAuto	3783592961561740637-7407	USER	START	1435866731787	0
MagicFoldersAuto	3783592961561740637-7408	USER	START	1435866731787	0
MagicFoldersAuto	3783592961561740637-7409	USER	START	1435866731787	0
MagicFoldersAuto	3783592961561740637-7406	REQUEST		request_0	1435866731788	1435866731788	1435866731788	1435866731788	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7406	USER	END	1435866731787	1435866731788
MagicFoldersAuto	3783592961561740637-7407	REQUEST		request_0	1435866731788	1435866731788	1435866731788	1435866731788	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7407	USER	END	1435866731787	1435866731788
MagicFoldersAuto	3783592961561740637-7408	REQUEST		request_0	1435866731788	1435866731788	1435866731788	1435866731789	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7408	USER	END	1435866731787	1435866731789
MagicFoldersAuto	3783592961561740637-7409	REQUEST		request_0	1435866731789	1435866731789	1435866731789	1435866731789	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7409	USER	END	1435866731787	1435866731789
MagicFoldersAuto	3783592961561740637-7410	USER	START	1435866731797	0
MagicFoldersAuto	3783592961561740637-7411	USER	START	1435866731797	0
MagicFoldersAuto	3783592961561740637-7412	USER	START	1435866731797	0
MagicFoldersAuto	3783592961561740637-7413	USER	START	1435866731797	0
MagicFoldersAuto	3783592961561740637-7414	USER	START	1435866731797	0
MagicFoldersAuto	3783592961561740637-7411	REQUEST		request_0	1435866731797	1435866731797	1435866731797	1435866731798	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7410	REQUEST		request_0	1435866731798	1435866731798	1435866731798	1435866731798	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7411	USER	END	1435866731797	1435866731798
MagicFoldersAuto	3783592961561740637-7410	USER	END	1435866731797	1435866731798
MagicFoldersAuto	3783592961561740637-3600	REQUEST		request_0	1435866731798	1435866731798	1435866731798	1435866731798	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-3600	USER	END	1435866724237	1435866731798
MagicFoldersAuto	3783592961561740637-7120	REQUEST		request_0	1435866731798	1435866731798	1435866731798	1435866731798	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7120	USER	END	1435866731217	1435866731798
MagicFoldersAuto	3783592961561740637-3420	REQUEST		request_0	1435866723880	1435866727443	1435866731798	1435866731798	OK	 
MagicFoldersAuto	3783592961561740637-3420	USER	END	1435866723878	1435866731799
MagicFoldersAuto	3783592961561740637-7412	REQUEST		request_0	1435866731798	1435866731798	1435866731798	1435866731799	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7412	USER	END	1435866731797	1435866731799
MagicFoldersAuto	3783592961561740637-5498	REQUEST		request_0	1435866730354	1435866730354	1435866730354	1435866731799	KO	java.net.ConnectException: https://webservice-staging.bublup.com:443
MagicFoldersAuto	3783592961561740637-5498	USER	END	1435866727968	1435866731799
MagicFoldersAuto	3783592961561740637-1067	REQUEST		request_0	1435866727974	1435866731775	1435866731775	1435866731799	KO	java.io.IOException: Remotely closed
MagicFoldersAuto	3783592961561740637-1067	USER	END	1435866719127	1435866731800
MagicFoldersAuto	3783592961561740637-5124	REQUEST		request_0	1435866727257	1435866727800	1435866731801	1435866731801	OK	 
MagicFoldersAuto	3783592961561740637-5124	USER	END	1435866727217	1435866731801
MagicFoldersAuto	3783592961561740637-1329	REQUEST		request_0	1435866720120	1435866720964	1435866731803	1435866731803	OK	 
MagicFoldersAuto	3783592961561740637-1329	USER	END	1435866719657	1435866731804
MagicFoldersAuto	3783592961561740637-4439	REQUEST		request_0	1435866725988	1435866726793	1435866731803	1435866731803	OK	 
MagicFoldersAuto	3783592961561740637-4439	USER	END	1435866725928	1435866731804
MagicFoldersAuto	3783592961561740637-7415	USER	START	1435866731807	0
MagicFoldersAuto	3783592961561740637-7416	USER	START	1435866731808	0
MagicFoldersAuto	3783592961561740637-7417	USER	START	1435866731808	0
MagicFoldersAuto	3783592961561740637-7419	USER	START	1435866731808	0
MagicFoldersAuto	3783592961561740637-7418	USER	START	1435866731808	0
MagicFoldersAuto	3783592961561740637-1575	REQUEST		request_0	1435866720476	1435866721311	1435866731810	1435866731810	OK	 
MagicFoldersAuto	3783592961561740637-1575	USER	END	1435866720147	1435866731810
MagicFoldersAuto	3783592961561740637-7420	USER	START	1435866731818	0
MagicFoldersAuto	3783592961561740637-7421	USER	START	1435866731818	0
MagicFoldersAuto	3783592961561740637-7422	USER	START	1435866731818	0
MagicFoldersAuto	3783592961561740637-7423	USER	START	1435866731818	0
MagicFoldersAuto	3783592961561740637-7424	USER	START	1435866731818	0
MagicFoldersAuto	3783592961561740637-7422	REQUEST		request_0	1435866731819	1435866731819	1435866731819	1435866731819	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7422	USER	END	1435866731818	1435866731819
MagicFoldersAuto	3783592961561740637-7423	REQUEST		request_0	1435866731819	1435866731819	1435866731819	1435866731819	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7423	USER	END	1435866731818	1435866731819
MagicFoldersAuto	3783592961561740637-7424	REQUEST		request_0	1435866731819	1435866731819	1435866731819	1435866731819	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7424	USER	END	1435866731818	1435866731819
MagicFoldersAuto	3783592961561740637-1673	REQUEST		request_0	1435866720590	1435866724170	1435866731823	1435866731823	OK	 
MagicFoldersAuto	3783592961561740637-4096	REQUEST		request_0	1435866726672	1435866727246	1435866731823	1435866731823	OK	 
MagicFoldersAuto	3783592961561740637-4096	USER	END	1435866725239	1435866731823
MagicFoldersAuto	3783592961561740637-1673	USER	END	1435866720347	1435866731823
MagicFoldersAuto	3783592961561740637-5161	REQUEST		request_0	1435866727306	1435866727878	1435866731825	1435866731825	OK	 
MagicFoldersAuto	3783592961561740637-5161	USER	END	1435866727297	1435866731826
MagicFoldersAuto	3783592961561740637-7425	USER	START	1435866731827	0
MagicFoldersAuto	3783592961561740637-7426	USER	START	1435866731827	0
MagicFoldersAuto	3783592961561740637-7427	USER	START	1435866731827	0
MagicFoldersAuto	3783592961561740637-7428	USER	START	1435866731827	0
MagicFoldersAuto	3783592961561740637-7429	USER	START	1435866731827	0
MagicFoldersAuto	3783592961561740637-4405	REQUEST		request_0	1435866725934	1435866727483	1435866731828	1435866731828	OK	 
MagicFoldersAuto	3783592961561740637-4405	USER	END	1435866725866	1435866731828
MagicFoldersAuto	3783592961561740637-7428	REQUEST		request_0	1435866731828	1435866731828	1435866731828	1435866731828	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7428	USER	END	1435866731827	1435866731829
MagicFoldersAuto	3783592961561740637-7429	REQUEST		request_0	1435866731828	1435866731828	1435866731828	1435866731828	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7429	USER	END	1435866731827	1435866731829
MagicFoldersAuto	3783592961561740637-1528	REQUEST		request_0	1435866720394	1435866727950	1435866731829	1435866731829	OK	 
MagicFoldersAuto	3783592961561740637-1528	USER	END	1435866720057	1435866731829
MagicFoldersAuto	3783592961561740637-3716	REQUEST		request_0	1435866727976	1435866731782	1435866731782	1435866731833	KO	java.io.IOException: Remotely closed
MagicFoldersAuto	3783592961561740637-3716	USER	END	1435866724477	1435866731833
MagicFoldersAuto	3783592961561740637-4329	REQUEST		request_0	1435866725754	1435866726311	1435866731835	1435866731835	OK	 
MagicFoldersAuto	3783592961561740637-4329	USER	END	1435866725707	1435866731835
MagicFoldersAuto	3783592961561740637-7430	USER	START	1435866731837	0
MagicFoldersAuto	3783592961561740637-7431	USER	START	1435866731837	0
MagicFoldersAuto	3783592961561740637-7432	USER	START	1435866731837	0
MagicFoldersAuto	3783592961561740637-7433	USER	START	1435866731837	0
MagicFoldersAuto	3783592961561740637-7434	USER	START	1435866731837	0
MagicFoldersAuto	3783592961561740637-7434	REQUEST		request_0	1435866731839	1435866731839	1435866731839	1435866731839	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7434	USER	END	1435866731837	1435866731839
MagicFoldersAuto	3783592961561740637-7435	USER	START	1435866731847	0
MagicFoldersAuto	3783592961561740637-7436	USER	START	1435866731847	0
MagicFoldersAuto	3783592961561740637-7437	USER	START	1435866731847	0
MagicFoldersAuto	3783592961561740637-7438	USER	START	1435866731847	0
MagicFoldersAuto	3783592961561740637-7439	USER	START	1435866731847	0
MagicFoldersAuto	3783592961561740637-7435	REQUEST		request_0	1435866731847	1435866731847	1435866731847	1435866731847	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7435	USER	END	1435866731847	1435866731848
MagicFoldersAuto	3783592961561740637-7436	REQUEST		request_0	1435866731847	1435866731847	1435866731847	1435866731847	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7436	USER	END	1435866731847	1435866731848
MagicFoldersAuto	3783592961561740637-7437	REQUEST		request_0	1435866731847	1435866731847	1435866731847	1435866731847	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7437	USER	END	1435866731847	1435866731848
MagicFoldersAuto	3783592961561740637-7438	REQUEST		request_0	1435866731847	1435866731847	1435866731847	1435866731847	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7438	USER	END	1435866731847	1435866731848
MagicFoldersAuto	3783592961561740637-7439	REQUEST		request_0	1435866731848	1435866731848	1435866731848	1435866731848	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7439	USER	END	1435866731847	1435866731848
MagicFoldersAuto	3783592961561740637-5406	REQUEST		request_0	1435866728236	1435866731803	1435866731803	1435866731849	KO	java.io.IOException: Remotely closed
MagicFoldersAuto	3783592961561740637-5406	USER	END	1435866727787	1435866731849
MagicFoldersAuto	3783592961561740637-6860	REQUEST		request_0	1435866731849	1435866731849	1435866731849	1435866731849	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6860	USER	END	1435866730697	1435866731849
MagicFoldersAuto	3783592961561740637-3667	REQUEST		request_0	1435866731852	1435866731852	1435866731852	1435866731852	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-3667	USER	END	1435866724378	1435866731852
MagicFoldersAuto	3783592961561740637-7441	USER	START	1435866731857	0
MagicFoldersAuto	3783592961561740637-7440	USER	START	1435866731857	0
MagicFoldersAuto	3783592961561740637-7442	USER	START	1435866731857	0
MagicFoldersAuto	3783592961561740637-7443	USER	START	1435866731857	0
MagicFoldersAuto	3783592961561740637-7444	USER	START	1435866731857	0
MagicFoldersAuto	3783592961561740637-7443	REQUEST		request_0	1435866731858	1435866731858	1435866731858	1435866731858	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7443	USER	END	1435866731857	1435866731859
MagicFoldersAuto	3783592961561740637-7444	REQUEST		request_0	1435866731859	1435866731859	1435866731859	1435866731859	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7444	USER	END	1435866731857	1435866731859
MagicFoldersAuto	3783592961561740637-1920	REQUEST		request_0	1435866720920	1435866721506	1435866731859	1435866731859	OK	 
MagicFoldersAuto	3783592961561740637-1920	USER	END	1435866720837	1435866731859
MagicFoldersAuto	3783592961561740637-7445	USER	START	1435866731867	0
MagicFoldersAuto	3783592961561740637-7446	USER	START	1435866731867	0
MagicFoldersAuto	3783592961561740637-7447	USER	START	1435866731867	0
MagicFoldersAuto	3783592961561740637-7448	USER	START	1435866731867	0
MagicFoldersAuto	3783592961561740637-7449	USER	START	1435866731867	0
MagicFoldersAuto	3783592961561740637-7446	REQUEST		request_0	1435866731868	1435866731868	1435866731868	1435866731868	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7446	USER	END	1435866731867	1435866731868
MagicFoldersAuto	3783592961561740637-7447	REQUEST		request_0	1435866731868	1435866731868	1435866731868	1435866731868	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7447	USER	END	1435866731867	1435866731868
MagicFoldersAuto	3783592961561740637-7448	REQUEST		request_0	1435866731868	1435866731868	1435866731868	1435866731868	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7449	REQUEST		request_0	1435866731868	1435866731868	1435866731868	1435866731868	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7448	USER	END	1435866731867	1435866731868
MagicFoldersAuto	3783592961561740637-7449	USER	END	1435866731867	1435866731868
MagicFoldersAuto	3783592961561740637-3250	REQUEST		request_0	1435866723539	1435866724121	1435866731876	1435866731876	OK	 
MagicFoldersAuto	3783592961561740637-3250	USER	END	1435866723538	1435866731876
MagicFoldersAuto	3783592961561740637-7450	USER	START	1435866731877	0
MagicFoldersAuto	3783592961561740637-7451	USER	START	1435866731877	0
MagicFoldersAuto	3783592961561740637-7452	USER	START	1435866731877	0
MagicFoldersAuto	3783592961561740637-7453	USER	START	1435866731877	0
MagicFoldersAuto	3783592961561740637-7454	USER	START	1435866731877	0
MagicFoldersAuto	3783592961561740637-7451	REQUEST		request_0	1435866731878	1435866731878	1435866731878	1435866731878	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7451	USER	END	1435866731877	1435866731878
MagicFoldersAuto	3783592961561740637-7452	REQUEST		request_0	1435866731878	1435866731878	1435866731878	1435866731878	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7452	USER	END	1435866731877	1435866731878
MagicFoldersAuto	3783592961561740637-7453	REQUEST		request_0	1435866731878	1435866731878	1435866731878	1435866731878	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7453	USER	END	1435866731877	1435866731878
MagicFoldersAuto	3783592961561740637-7454	REQUEST		request_0	1435866731878	1435866731878	1435866731878	1435866731878	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-7454	USER	END	1435866731877	1435866731878
MagicFoldersAuto	3783592961561740637-7455	USER	START	1435866731887	0
MagicFoldersAuto	3783592961561740637-7456	USER	START	1435866731887	0
MagicFoldersAuto	3783592961561740637-7457	USER	START	1435866731887	0
